Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
0,02;/tracking/trackers/1/rotation;7,2660;92,8107;-2,2216
0,02;/tracking/trackers/4/rotation;-16,6403;92,5015;-2,4735
0,02;/tracking/trackers/5/rotation;-9,2550;102,4307;7,1642
0,02;/tracking/trackers/2/rotation;-0,3615;94,4923;-0,4507
0,02;/tracking/trackers/3/rotation;0,1498;98,6966;-0,7845
0,02;/tracking/trackers/6/rotation;4,2240;93,5606;-1,8643
0,02;/tracking/trackers/1/rotation;7,3537;92,7532;-2,1955
0,02;/tracking/trackers/4/rotation;-16,3875;92,5001;-2,3612
0,02;/tracking/trackers/5/rotation;-9,3481;102,3574;7,3735
0,02;/tracking/trackers/2/rotation;-0,3505;94,4889;-0,4526
0,02;/tracking/trackers/3/rotation;0,1554;98,7009;-0,7939
0,02;/tracking/trackers/6/rotation;4,1488;93,3969;-1,8967
0,02;/tracking/trackers/1/rotation;7,4218;92,7085;-2,1754
0,02;/tracking/trackers/4/rotation;-16,1912;92,4998;-2,2743
0,02;/tracking/trackers/5/rotation;-9,5798;102,2316;7,6290
0,02;/tracking/trackers/2/rotation;-0,3421;94,4863;-0,4537
0,02;/tracking/trackers/3/rotation;0,1603;98,7167;-0,8071
0,02;/tracking/trackers/6/rotation;4,0723;93,2358;-1,9328
0,02;/tracking/trackers/1/rotation;7,8328;92,7085;-2,1216
0,02;/tracking/trackers/4/rotation;-15,9190;92,5246;-2,1525
0,02;/tracking/trackers/5/rotation;-9,8664;102,0865;7,9176
0,02;/tracking/trackers/2/rotation;-0,3308;94,4817;-0,4484
0,02;/tracking/trackers/3/rotation;0,1717;98,7369;-0,8358
0,02;/tracking/trackers/6/rotation;4,0011;93,0906;-1,9552
0,02;/tracking/trackers/1/rotation;8,0738;92,7332;-2,1754
0,02;/tracking/trackers/4/rotation;-15,6618;92,6292;-1,9129
0,02;/tracking/trackers/5/rotation;-10,1329;101,9601;8,1824
0,02;/tracking/trackers/2/rotation;-0,3237;94,4825;-0,4545
0,02;/tracking/trackers/3/rotation;0,1849;98,7553;-0,8601
0,02;/tracking/trackers/6/rotation;3,9449;92,9602;-1,9662
0,02;/tracking/trackers/1/rotation;8,2390;92,8179;-2,2138
0,02;/tracking/trackers/4/rotation;-15,4255;92,6970;-1,6551
0,02;/tracking/trackers/5/rotation;-10,4376;101,8418;8,4760
0,02;/tracking/trackers/2/rotation;-0,3206;94,4929;-0,4604
0,02;/tracking/trackers/3/rotation;0,2158;98,7738;-0,9079
0,02;/tracking/trackers/6/rotation;3,9349;92,8556;-1,9572
0,02;/tracking/trackers/1/rotation;8,3366;92,9334;-2,2335
0,02;/tracking/trackers/4/rotation;-15,1653;92,7338;-1,4643
0,02;/tracking/trackers/5/rotation;-10,7027;101,7562;8,6997
0,02;/tracking/trackers/2/rotation;-0,3167;94,5006;-0,4619
0,02;/tracking/trackers/3/rotation;0,2524;98,7862;-0,9610
0,02;/tracking/trackers/6/rotation;3,9555;92,7727;-1,9385
0,02;/tracking/trackers/1/rotation;8,3346;93,1062;-2,2342
0,02;/tracking/trackers/4/rotation;-14,9007;92,7022;-1,1891
0,02;/tracking/trackers/5/rotation;-11,1019;101,6514;8,9746
0,02;/tracking/trackers/2/rotation;-0,3158;94,5155;-0,4623
