Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
20,85;/tracking/trackers/4/rotation;-28,77;-58,56;-12,28;0,0000;0,0000
20,85;/tracking/trackers/5/rotation;-1,91;-76,53;10,22;0,0000;0,0000
20,85;/tracking/trackers/2/rotation;4,99;-66,13;-6,10;0,0000;0,0000
20,85;/tracking/trackers/3/rotation;-0,06;-77,27;-0,60;0,0000;0,0000
20,87;/tracking/trackers/6/rotation;4,99;-84,20;1,32;0,0000;0,0000
20,87;/tracking/trackers/1/rotation;10,45;-78,68;-5,14;0,0000;0,0000
20,87;/tracking/trackers/4/rotation;-28,78;-57,98;-12,05;0,0000;0,0000
20,87;/tracking/trackers/5/rotation;-1,16;-76,38;10,71;0,0000;0,0000
20,87;/tracking/trackers/2/rotation;2,35;-66,13;-4,71;0,0000;0,0000
20,87;/tracking/trackers/3/rotation;-0,05;-77,28;-0,66;0,0000;0,0000
20,88;/tracking/trackers/6/rotation;4,80;-83,52;1,47;0,0000;0,0000
20,88;/tracking/trackers/1/rotation;10,40;-77,91;-4,77;0,0000;0,0000
20,88;/tracking/trackers/4/rotation;-29,07;-57,89;-11,70;0,0000;0,0000
20,88;/tracking/trackers/5/rotation;-0,37;-76,22;11,16;0,0000;0,0000
20,88;/tracking/trackers/2/rotation;0,27;-66,42;-2,98;0,0000;0,0000
20,88;/tracking/trackers/3/rotation;-0,03;-77,30;-0,72;0,0000;0,0000
20,90;/tracking/trackers/6/rotation;4,61;-82,85;1,58;0,0000;0,0000
20,90;/tracking/trackers/1/rotation;10,59;-77,04;-4,28;0,0000;0,0000
20,90;/tracking/trackers/4/rotation;-29,46;-57,99;-11,00;0,0000;0,0000
20,90;/tracking/trackers/5/rotation;0,43;-76,06;11,68;0,0000;0,0000
20,90;/tracking/trackers/2/rotation;-0,48;-66,68;-1,60;0,0000;0,0000
20,90;/tracking/trackers/3/rotation;0,03;-77,31;-0,81;0,0000;0,0000
20,91;/tracking/trackers/6/rotation;4,40;-82,21;1,66;0,0000;0,0000
20,91;/tracking/trackers/1/rotation;10,75;-76,34;-3,88;0,0000;0,0000
20,91;/tracking/trackers/4/rotation;-29,77;-58,08;-10,30;0,0000;0,0000
20,91;/tracking/trackers/5/rotation;1,09;-75,91;12,34;0,0000;0,0000
20,91;/tracking/trackers/2/rotation;-0,80;-66,87;-0,67;0,0000;0,0000
20,91;/tracking/trackers/3/rotation;0,21;-77,32;-0,97;0,0000;0,0000
20,93;/tracking/trackers/6/rotation;4,19;-81,59;1,72;0,0000;0,0000
20,93;/tracking/trackers/1/rotation;10,86;-75,79;-3,57;0,0000;0,0000
20,93;/tracking/trackers/4/rotation;-30,15;-58,15;-9,68;0,0000;0,0000
20,93;/tracking/trackers/5/rotation;1,72;-75,76;12,87;0,0000;0,0000
20,93;/tracking/trackers/2/rotation;-0,61;-66,94;-0,70;0,0000;0,0000
20,93;/tracking/trackers/3/rotation;0,36;-77,33;-1,11;0,0000;0,0000
20,95;/tracking/trackers/6/rotation;4,02;-81,07;1,76;0,0000;0,0000
20,95;/tracking/trackers/1/rotation;10,95;-75,37;-3,33;0,0000;0,0000
20,95;/tracking/trackers/4/rotation;-30,47;-58,45;-8,98;0,0000;0,0000
20,95;/tracking/trackers/5/rotation;2,19;-75,68;13,53;0,0000;0,0000
20,95;/tracking/trackers/2/rotation;-0,47;-66,98;-0,73;0,0000;0,0000
20,95;/tracking/trackers/3/rotation;0,92;-77,34;-1,47;0,0000;0,0000
20,96;/tracking/trackers/6/rotation;4,08;-80,59;1,82;0,0000;0,0000
20,96;/tracking/trackers/1/rotation;11,92;-74,46;-3,23;0,0000;0,0000
20,96;/tracking/trackers/4/rotation;-30,56;-59,31;-8,10;0,0000;0,0000
20,96;/tracking/trackers/5/rotation;1,99;-75,77;14,17;0,0000;0,0000
20,96;/tracking/trackers/2/rotation;-0,50;-66,96;-0,78;0,0000;0,0000
20,96;/tracking/trackers/3/rotation;1,95;-77,36;-2,06;0,0000;0,0000
20,97;/tracking/trackers/6/rotation;4,26;-80,20;1,88;0,0000;0,0000
20,97;/tracking/trackers/1/rotation;12,21;-73,91;-3,34;0,0000;0,0000
20,97;/tracking/trackers/4/rotation;-30,10;-60,80;-7,09;0,0000;0,0000
20,97;/tracking/trackers/5/rotation;1,48;-76,06;14,78;0,0000;0,0000
20,97;/tracking/trackers/2/rotation;-0,56;-66,90;-0,83;0,0000;0,0000
20,97;/tracking/trackers/3/rotation;3,81;-77,36;-2,89;0,0000;0,0000
20,99;/tracking/trackers/6/rotation;4,57;-79,85;1,94;0,0000;0,0000
20,99;/tracking/trackers/1/rotation;12,14;-73,52;-3,40;0,0000;0,0000
20,99;/tracking/trackers/4/rotation;-29,62;-62,30;-6,06;0,0000;0,0000
20,99;/tracking/trackers/5/rotation;0,48;-76,53;15,26;0,0000;0,0000
20,99;/tracking/trackers/2/rotation;-0,62;-66,84;-0,86;0,0000;0,0000
20,99;/tracking/trackers/3/rotation;6,07;-77,38;-3,76;0,0000;0,0000
21,01;/tracking/trackers/6/rotation;5,21;-79,40;2,08;0,0000;0,0000
21,01;/tracking/trackers/1/rotation;11,78;-73,18;-3,37;0,0000;0,0000
21,01;/tracking/trackers/4/rotation;-29,21;-63,45;-5,21;0,0000;0,0000
21,01;/tracking/trackers/5/rotation;-0,72;-77,08;15,60;0,0000;0,0000
21,01;/tracking/trackers/2/rotation;-0,68;-66,79;-0,89;0,0000;0,0000
21,01;/tracking/trackers/3/rotation;9,09;-77,42;-4,81;0,0000;0,0000
21,02;/tracking/trackers/6/rotation;5,71;-79,04;2,19;0,0000;0,0000
21,02;/tracking/trackers/1/rotation;11,15;-72,65;-3,07;0,0000;0,0000
21,02;/tracking/trackers/4/rotation;-28,87;-64,41;-4,51;0,0000;0,0000
21,02;/tracking/trackers/5/rotation;-2,03;-77,68;15,87;0,0000;0,0000
21,02;/tracking/trackers/2/rotation;-0,71;-66,76;-0,90;0,0000;0,0000
21,02;/tracking/trackers/3/rotation;12,03;-77,47;-5,72;0,0000;0,0000
21,03;/tracking/trackers/6/rotation;6,11;-78,76;2,28;0,0000;0,0000
21,03;/tracking/trackers/1/rotation;10,82;-71,61;-2,54;0,0000;0,0000
21,03;/tracking/trackers/4/rotation;-28,42;-65,11;-3,96;0,0000;0,0000
21,03;/tracking/trackers/5/rotation;-4,09;-78,37;15,98;0,0000;0,0000
21,03;/tracking/trackers/2/rotation;-0,72;-66,73;-0,90;0,0000;0,0000
21,03;/tracking/trackers/3/rotation;16,60;-76,80;-6,60;0,0000;0,0000
21,05;/tracking/trackers/6/rotation;6,80;-77,83;2,57;0,0000;0,0000
21,05;/tracking/trackers/1/rotation;10,87;-70,25;-2,01;0,0000;0,0000
21,05;/tracking/trackers/4/rotation;-28,06;-64,78;-3,42;0,0000;0,0000
21,05;/tracking/trackers/5/rotation;-6,12;-78,76;16,03;0,0000;0,0000
21,05;/tracking/trackers/2/rotation;-0,73;-66,71;-0,90;0,0000;0,0000
21,05;/tracking/trackers/3/rotation;20,35;-75,89;-7,09;0,0000;0,0000
21,07;/tracking/trackers/6/rotation;7,35;-76,88;2,79;0,0000;0,0000
21,07;/tracking/trackers/1/rotation;11,36;-68,47;-1,54;0,0000;0,0000
21,07;/tracking/trackers/4/rotation;-27,67;-64,32;-2,87;0,0000;0,0000
21,07;/tracking/trackers/5/rotation;-8,12;-78,53;16,12;0,0000;0,0000
21,07;/tracking/trackers/2/rotation;-0,73;-66,70;-0,89;0,0000;0,0000
21,07;/tracking/trackers/3/rotation;23,70;-74,03;-7,07;0,0000;0,0000
21,08;/tracking/trackers/6/rotation;7,71;-75,76;2,90;0,0000;0,0000
21,08;/tracking/trackers/1/rotation;11,94;-66,75;-1,19;0,0000;0,0000
21,08;/tracking/trackers/4/rotation;-27,34;-63,84;-2,37;0,0000;0,0000
21,08;/tracking/trackers/5/rotation;-10,15;-77,41;16,39;0,0000;0,0000
21,08;/tracking/trackers/2/rotation;-0,74;-66,69;-0,89;0,0000;0,0000
21,08;/tracking/trackers/3/rotation;26,34;-71,20;-6,56;0,0000;0,0000
21,10;/tracking/trackers/6/rotation;7,99;-74,59;2,97;0,0000;0,0000
21,10;/tracking/trackers/1/rotation;12,63;-65,05;-0,97;0,0000;0,0000
21,10;/tracking/trackers/4/rotation;-27,10;-63,43;-1,85;0,0000;0,0000
21,10;/tracking/trackers/5/rotation;-11,96;-75,99;16,81;0,0000;0,0000
21,10;/tracking/trackers/2/rotation;-0,73;-66,68;-0,88;0,0000;0,0000
21,10;/tracking/trackers/3/rotation;28,16;-68,29;-5,97;0,0000;0,0000
21,11;/tracking/trackers/6/rotation;8,19;-73,60;3,00;0,0000;0,0000
21,11;/tracking/trackers/1/rotation;13,14;-63,86;-0,83;0,0000;0,0000
21,11;/tracking/trackers/4/rotation;-26,94;-63,13;-1,44;0,0000;0,0000
21,11;/tracking/trackers/5/rotation;-13,43;-74,45;17,28;0,0000;0,0000
21,11;/tracking/trackers/2/rotation;-0,73;-66,67;-0,88;0,0000;0,0000
21,11;/tracking/trackers/3/rotation;29,09;-65,68;-5,53;0,0000;0,0000
21,13;/tracking/trackers/6/rotation;8,49;-72,48;3,09;0,0000;0,0000
21,13;/tracking/trackers/1/rotation;13,60;-62,88;-0,64;0,0000;0,0000
21,13;/tracking/trackers/4/rotation;-26,90;-62,97;-1,00;0,0000;0,0000
21,13;/tracking/trackers/5/rotation;-14,88;-72,34;17,87;0,0000;0,0000
21,13;/tracking/trackers/2/rotation;-0,73;-66,67;-0,88;0,0000;0,0000
21,13;/tracking/trackers/3/rotation;28,98;-62,96;-5,90;0,0000;0,0000
21,14;/tracking/trackers/6/rotation;8,77;-71,62;3,17;0,0000;0,0000
21,14;/tracking/trackers/1/rotation;13,93;-62,24;-0,47;0,0000;0,0000
21,14;/tracking/trackers/4/rotation;-26,90;-62,90;-0,66;0,0000;0,0000
21,14;/tracking/trackers/5/rotation;-16,19;-70,15;18,19;0,0000;0,0000
21,14;/tracking/trackers/2/rotation;-0,74;-66,67;-0,89;0,0000;0,0000
21,14;/tracking/trackers/3/rotation;28,05;-61,42;-7,15;0,0000;0,0000
21,16;/tracking/trackers/6/rotation;9,06;-70,89;3,26;0,0000;0,0000
21,16;/tracking/trackers/1/rotation;14,22;-61,73;-0,26;0,0000;0,0000
21,16;/tracking/trackers/4/rotation;-26,90;-62,88;-0,31;0,0000;0,0000
21,16;/tracking/trackers/5/rotation;-17,35;-68,23;18,45;0,0000;0,0000
21,16;/tracking/trackers/2/rotation;-0,73;-66,67;-0,89;0,0000;0,0000
21,16;/tracking/trackers/3/rotation;27,26;-60,06;-8,26;0,0000;0,0000
21,17;/tracking/trackers/6/rotation;9,42;-70,23;3,34;0,0000;0,0000
21,17;/tracking/trackers/1/rotation;14,43;-61,38;-0,04;0,0000;0,0000
21,17;/tracking/trackers/4/rotation;-26,87;-62,83;0,10;0,0000;0,0000
21,17;/tracking/trackers/5/rotation;-18,41;-66,44;18,04;0,0000;0,0000
21,17;/tracking/trackers/2/rotation;-0,72;-66,68;-0,89;0,0000;0,0000
21,17;/tracking/trackers/3/rotation;25,87;-59,53;-10,43;0,0000;0,0000
21,19;/tracking/trackers/6/rotation;9,75;-69,57;3,39;0,0000;0,0000
21,19;/tracking/trackers/1/rotation;14,57;-61,03;0,18;0,0000;0,0000
21,19;/tracking/trackers/4/rotation;-26,85;-62,71;0,51;0,0000;0,0000
21,19;/tracking/trackers/5/rotation;-19,62;-64,71;17,30;0,0000;0,0000
21,19;/tracking/trackers/2/rotation;-0,71;-66,70;-0,90;0,0000;0,0000
21,19;/tracking/trackers/3/rotation;24,56;-59,13;-12,40;0,0000;0,0000
21,20;/tracking/trackers/6/rotation;10,01;-68,96;3,41;0,0000;0,0000
21,20;/tracking/trackers/1/rotation;14,65;-60,67;0,34;0,0000;0,0000
21,20;/tracking/trackers/4/rotation;-26,83;-62,54;0,87;0,0000;0,0000
21,20;/tracking/trackers/5/rotation;-20,77;-63,08;16,21;0,0000;0,0000
21,20;/tracking/trackers/2/rotation;-0,69;-66,72;-0,90;0,0000;0,0000
21,20;/tracking/trackers/3/rotation;23,31;-58,47;-14,22;0,0000;0,0000
21,22;/tracking/trackers/6/rotation;10,18;-68,42;3,40;0,0000;0,0000
21,22;/tracking/trackers/1/rotation;14,69;-60,32;0,48;0,0000;0,0000
21,22;/tracking/trackers/4/rotation;-26,82;-62,37;1,17;0,0000;0,0000
21,22;/tracking/trackers/5/rotation;-21,74;-61,83;15,35;0,0000;0,0000
21,22;/tracking/trackers/2/rotation;-0,68;-66,73;-0,90;0,0000;0,0000
21,22;/tracking/trackers/3/rotation;22,37;-57,94;-15,60;0,0000;0,0000
21,24;/tracking/trackers/6/rotation;10,34;-67,78;3,34;0,0000;0,0000
21,24;/tracking/trackers/1/rotation;14,60;-59,68;0,60;0,0000;0,0000
21,24;/tracking/trackers/4/rotation;-26,60;-62,21;1,55;0,0000;0,0000
21,24;/tracking/trackers/5/rotation;-23,05;-60,11;14,02;0,0000;0,0000
21,24;/tracking/trackers/2/rotation;-0,66;-66,74;-0,89;0,0000;0,0000
21,24;/tracking/trackers/3/rotation;21,39;-56,61;-16,91;0,0000;0,0000
21,25;/tracking/trackers/6/rotation;10,49;-67,11;3,26;0,0000;0,0000
21,25;/tracking/trackers/1/rotation;14,50;-59,07;0,70;0,0000;0,0000
21,25;/tracking/trackers/4/rotation;-26,38;-62,10;1,90;0,0000;0,0000
21,25;/tracking/trackers/5/rotation;-24,38;-58,29;12,88;0,0000;0,0000
21,25;/tracking/trackers/2/rotation;-0,65;-66,75;-0,89;0,0000;0,0000
21,25;/tracking/trackers/3/rotation;20,48;-54,86;-18,18;0,0000;0,0000
21,27;/tracking/trackers/6/rotation;10,67;-66,50;3,19;0,0000;0,0000
21,27;/tracking/trackers/1/rotation;14,42;-58,39;0,75;0,0000;0,0000
21,27;/tracking/trackers/4/rotation;-26,20;-62,05;2,25;0,0000;0,0000
21,27;/tracking/trackers/5/rotation;-25,52;-56,61;11,99;0,0000;0,0000
21,27;/tracking/trackers/2/rotation;-0,64;-66,74;-0,90;0,0000;0,0000
21,27;/tracking/trackers/3/rotation;19,83;-53,34;-19,15;0,0000;0,0000
21,28;/tracking/trackers/6/rotation;10,83;-65,99;3,14;0,0000;0,0000
21,28;/tracking/trackers/1/rotation;14,38;-57,80;0,75;0,0000;0,0000
21,28;/tracking/trackers/4/rotation;-26,03;-62,00;2,56;0,0000;0,0000
21,28;/tracking/trackers/5/rotation;-26,64;-54,77;11,39;0,0000;0,0000
21,28;/tracking/trackers/2/rotation;-0,65;-66,73;-0,90;0,0000;0,0000
21,28;/tracking/trackers/3/rotation;19,33;-51,76;-20,10;0,0000;0,0000
21,30;/tracking/trackers/6/rotation;10,99;-65,54;3,10;0,0000;0,0000
21,30;/tracking/trackers/1/rotation;14,38;-57,27;0,73;0,0000;0,0000
21,30;/tracking/trackers/4/rotation;-25,89;-61,94;2,85;0,0000;0,0000
21,30;/tracking/trackers/5/rotation;-27,60;-53,04;10,96;0,0000;0,0000
21,30;/tracking/trackers/2/rotation;-0,66;-66,72;-0,91;0,0000;0,0000
21,30;/tracking/trackers/3/rotation;18,98;-50,32;-20,95;0,0000;0,0000
21,32;/tracking/trackers/6/rotation;11,16;-65,05;3,02;0,0000;0,0000
21,32;/tracking/trackers/1/rotation;14,39;-56,82;0,71;0,0000;0,0000
21,32;/tracking/trackers/4/rotation;-25,77;-61,86;3,09;0,0000;0,0000
21,32;/tracking/trackers/5/rotation;-28,52;-51,12;10,72;0,0000;0,0000
21,32;/tracking/trackers/2/rotation;-0,66;-66,71;-0,92;0,0000;0,0000
21,32;/tracking/trackers/3/rotation;18,89;-48,79;-21,76;0,0000;0,0000
21,33;/tracking/trackers/6/rotation;11,29;-64,70;2,96;0,0000;0,0000
21,33;/tracking/trackers/1/rotation;14,59;-56,27;0,71;0,0000;0,0000
21,33;/tracking/trackers/4/rotation;-25,68;-61,79;3,26;0,0000;0,0000
21,33;/tracking/trackers/5/rotation;-29,19;-49,52;10,57;0,0000;0,0000
21,33;/tracking/trackers/2/rotation;-0,67;-66,71;-0,93;0,0000;0,0000
21,33;/tracking/trackers/3/rotation;19,00;-47,49;-22,36;0,0000;0,0000
21,35;/tracking/trackers/6/rotation;11,40;-64,41;2,92;0,0000;0,0000
21,35;/tracking/trackers/1/rotation;14,75;-55,82;0,71;0,0000;0,0000
21,35;/tracking/trackers/4/rotation;-25,60;-61,74;3,47;0,0000;0,0000
21,35;/tracking/trackers/5/rotation;-29,73;-48,16;10,48;0,0000;0,0000
21,35;/tracking/trackers/2/rotation;-0,68;-66,70;-0,94;0,0000;0,0000
21,35;/tracking/trackers/3/rotation;19,27;-46,23;-22,82;0,0000;0,0000
21,36;/tracking/trackers/6/rotation;11,53;-64,05;2,80;0,0000;0,0000
21,36;/tracking/trackers/1/rotation;14,92;-55,29;0,78;0,0000;0,0000
21,36;/tracking/trackers/4/rotation;-25,55;-61,69;3,63;0,0000;0,0000
21,36;/tracking/trackers/5/rotation;-30,12;-47,09;10,42;0,0000;0,0000
21,36;/tracking/trackers/2/rotation;-0,69;-66,69;-0,95;0,0000;0,0000
21,36;/tracking/trackers/3/rotation;19,49;-45,25;-23,16;0,0000;0,0000
21,38;/tracking/trackers/6/rotation;11,69;-63,69;2,68;0,0000;0,0000
21,38;/tracking/trackers/1/rotation;15,05;-54,78;0,86;0,0000;0,0000
21,38;/tracking/trackers/4/rotation;-25,50;-61,66;3,97;0,0000;0,0000
21,38;/tracking/trackers/5/rotation;-30,45;-46,16;10,37;0,0000;0,0000
21,38;/tracking/trackers/2/rotation;-0,71;-66,67;-0,97;0,0000;0,0000
21,38;/tracking/trackers/3/rotation;19,69;-44,40;-23,46;0,0000;0,0000
21,39;/tracking/trackers/6/rotation;11,82;-63,44;2,59;0,0000;0,0000
21,39;/tracking/trackers/1/rotation;15,13;-54,39;0,91;0,0000;0,0000
21,39;/tracking/trackers/4/rotation;-25,52;-61,61;4,27;0,0000;0,0000
21,39;/tracking/trackers/5/rotation;-30,42;-44,80;10,24;0,0000;0,0000
21,39;/tracking/trackers/2/rotation;-0,73;-66,65;-0,98;0,0000;0,0000
21,39;/tracking/trackers/3/rotation;20,32;-42,46;-23,18;0,0000;0,0000
21,41;/tracking/trackers/6/rotation;11,99;-63,18;2,48;0,0000;0,0000
21,41;/tracking/trackers/1/rotation;15,18;-53,97;0,92;0,0000;0,0000
21,41;/tracking/trackers/4/rotation;-25,55;-61,57;4,59;0,0000;0,0000
21,41;/tracking/trackers/5/rotation;-30,38;-43,29;10,10;0,0000;0,0000
21,41;/tracking/trackers/2/rotation;-0,76;-66,64;-1,00;0,0000;0,0000
21,41;/tracking/trackers/3/rotation;20,83;-40,85;-22,86;0,0000;0,0000
21,43;/tracking/trackers/6/rotation;12,17;-62,93;2,36;0,0000;0,0000
21,43;/tracking/trackers/1/rotation;15,21;-53,64;0,92;0,0000;0,0000
21,43;/tracking/trackers/4/rotation;-25,57;-61,53;4,85;0,0000;0,0000
21,43;/tracking/trackers/5/rotation;-30,33;-42,06;9,99;0,0000;0,0000
21,43;/tracking/trackers/2/rotation;-0,79;-66,63;-1,01;0,0000;0,0000
21,43;/tracking/trackers/3/rotation;21,24;-39,54;-22,59;0,0000;0,0000
21,44;/tracking/trackers/6/rotation;12,53;-62,63;2,11;0,0000;0,0000
21,44;/tracking/trackers/1/rotation;15,29;-53,22;0,86;0,0000;0,0000
21,44;/tracking/trackers/4/rotation;-25,67;-61,48;5,06;0,0000;0,0000
21,44;/tracking/trackers/5/rotation;-30,23;-40,86;9,89;0,0000;0,0000
21,44;/tracking/trackers/2/rotation;-0,82;-66,62;-1,03;0,0000;0,0000
21,44;/tracking/trackers/3/rotation;21,66;-38,28;-22,31;0,0000;0,0000
21,45;/tracking/trackers/6/rotation;12,84;-62,38;1,88;0,0000;0,0000
21,45;/tracking/trackers/1/rotation;15,43;-52,82;0,80;0,0000;0,0000
21,45;/tracking/trackers/4/rotation;-25,80;-61,48;5,40;0,0000;0,0000
21,45;/tracking/trackers/5/rotation;-30,18;-39,15;9,99;0,0000;0,0000
21,45;/tracking/trackers/2/rotation;-0,86;-66,60;-1,06;0,0000;0,0000
21,45;/tracking/trackers/3/rotation;22,67;-35,64;-21,65;0,0000;0,0000
21,47;/tracking/trackers/6/rotation;13,13;-62,18;1,63;0,0000;0,0000
21,47;/tracking/trackers/1/rotation;15,62;-52,44;0,77;0,0000;0,0000
21,47;/tracking/trackers/4/rotation;-26,08;-61,44;5,75;0,0000;0,0000
21,47;/tracking/trackers/5/rotation;-30,15;-37,48;10,17;0,0000;0,0000
21,47;/tracking/trackers/2/rotation;-0,90;-66,58;-1,09;0,0000;0,0000
21,47;/tracking/trackers/3/rotation;23,45;-33,17;-20,91;0,0000;0,0000
21,49;/tracking/trackers/6/rotation;13,41;-62,00;1,36;0,0000;0,0000
21,49;/tracking/trackers/1/rotation;15,88;-52,03;0,80;0,0000;0,0000
21,49;/tracking/trackers/4/rotation;-26,39;-61,39;6,11;0,0000;0,0000
21,49;/tracking/trackers/5/rotation;-30,09;-35,94;10,37;0,0000;0,0000
21,49;/tracking/trackers/2/rotation;-0,94;-66,56;-1,11;0,0000;0,0000
21,49;/tracking/trackers/3/rotation;23,99;-31,09;-20,20;0,0000;0,0000
21,50;/tracking/trackers/6/rotation;13,63;-61,86;1,15;0,0000;0,0000
21,50;/tracking/trackers/1/rotation;16,08;-51,72;0,82;0,0000;0,0000
21,50;/tracking/trackers/4/rotation;-26,73;-61,34;6,39;0,0000;0,0000
21,50;/tracking/trackers/5/rotation;-30,06;-34,61;10,59;0,0000;0,0000
21,50;/tracking/trackers/2/rotation;-0,98;-66,54;-1,13;0,0000;0,0000
21,50;/tracking/trackers/3/rotation;24,36;-29,28;-19,56;0,0000;0,0000
21,52;/tracking/trackers/6/rotation;13,96;-61,66;0,87;0,0000;0,0000
21,52;/tracking/trackers/1/rotation;16,40;-51,29;0,89;0,0000;0,0000
21,52;/tracking/trackers/4/rotation;-27,31;-61,30;6,70;0,0000;0,0000
21,52;/tracking/trackers/5/rotation;-30,00;-33,12;10,90;0,0000;0,0000
21,52;/tracking/trackers/2/rotation;-1,04;-66,52;-1,14;0,0000;0,0000
21,52;/tracking/trackers/3/rotation;24,62;-27,25;-18,85;0,0000;0,0000
21,54;/tracking/trackers/6/rotation;14,37;-61,46;0,61;0,0000;0,0000
21,54;/tracking/trackers/1/rotation;16,66;-50,95;0,96;0,0000;0,0000
21,54;/tracking/trackers/4/rotation;-27,88;-61,27;6,96;0,0000;0,0000
21,54;/tracking/trackers/5/rotation;-29,92;-31,76;11,25;0,0000;0,0000
21,54;/tracking/trackers/2/rotation;-1,09;-66,51;-1,16;0,0000;0,0000
21,54;/tracking/trackers/3/rotation;24,79;-25,13;-18,20;0,0000;0,0000
21,55;/tracking/trackers/6/rotation;14,85;-61,25;0,37;0,0000;0,0000
21,55;/tracking/trackers/1/rotation;16,96;-50,59;1,03;0,0000;0,0000
21,55;/tracking/trackers/4/rotation;-28,67;-61,22;7,19;0,0000;0,0000
21,55;/tracking/trackers/5/rotation;-29,82;-30,57;11,57;0,0000;0,0000
21,55;/tracking/trackers/2/rotation;-1,15;-66,51;-1,18;0,0000;0,0000
21,55;/tracking/trackers/3/rotation;24,71;-23,22;-17,60;0,0000;0,0000
21,56;/tracking/trackers/6/rotation;15,31;-61,04;0,16;0,0000;0,0000
21,56;/tracking/trackers/1/rotation;17,32;-50,24;1,14;0,0000;0,0000
21,56;/tracking/trackers/4/rotation;-29,42;-61,16;7,43;0,0000;0,0000
21,56;/tracking/trackers/5/rotation;-29,75;-29,40;11,90;0,0000;0,0000
21,56;/tracking/trackers/2/rotation;-1,20;-66,52;-1,19;0,0000;0,0000
21,56;/tracking/trackers/3/rotation;24,23;-21,29;-16,88;0,0000;0,0000
21,58;/tracking/trackers/6/rotation;15,80;-60,80;-0,07;0,0000;0,0000
21,58;/tracking/trackers/1/rotation;17,70;-49,93;1,27;0,0000;0,0000
21,58;/tracking/trackers/4/rotation;-30,25;-61,11;7,67;0,0000;0,0000
21,58;/tracking/trackers/5/rotation;-29,70;-28,34;12,20;0,0000;0,0000
21,58;/tracking/trackers/2/rotation;-1,25;-66,53;-1,21;0,0000;0,0000
21,58;/tracking/trackers/3/rotation;23,60;-19,56;-16,18;0,0000;0,0000
21,60;/tracking/trackers/6/rotation;16,22;-60,60;-0,28;0,0000;0,0000
21,60;/tracking/trackers/1/rotation;18,12;-49,68;1,44;0,0000;0,0000
21,60;/tracking/trackers/4/rotation;-30,96;-61,11;7,90;0,0000;0,0000
21,60;/tracking/trackers/5/rotation;-29,69;-27,35;12,53;0,0000;0,0000
21,60;/tracking/trackers/2/rotation;-1,28;-66,54;-1,19;0,0000;0,0000
21,60;/tracking/trackers/3/rotation;22,61;-18,28;-15,49;0,0000;0,0000
21,61;/tracking/trackers/6/rotation;16,71;-60,41;-0,49;0,0000;0,0000
21,61;/tracking/trackers/1/rotation;18,52;-49,49;1,60;0,0000;0,0000
21,61;/tracking/trackers/4/rotation;-31,79;-61,20;8,20;0,0000;0,0000
21,61;/tracking/trackers/5/rotation;-29,71;-26,56;12,79;0,0000;0,0000
21,61;/tracking/trackers/2/rotation;-1,27;-66,56;-1,15;0,0000;0,0000
21,61;/tracking/trackers/3/rotation;21,56;-17,25;-14,87;0,0000;0,0000
21,63;/tracking/trackers/6/rotation;17,20;-60,27;-0,68;0,0000;0,0000
21,63;/tracking/trackers/1/rotation;18,87;-49,37;1,73;0,0000;0,0000
21,63;/tracking/trackers/4/rotation;-32,44;-61,29;8,46;0,0000;0,0000
21,63;/tracking/trackers/5/rotation;-29,74;-25,93;13,01;0,0000;0,0000
21,63;/tracking/trackers/2/rotation;-1,25;-66,58;-1,12;0,0000;0,0000
21,63;/tracking/trackers/3/rotation;20,71;-16,45;-14,39;0,0000;0,0000
21,64;/tracking/trackers/6/rotation;17,77;-60,18;-0,87;0,0000;0,0000
21,64;/tracking/trackers/1/rotation;19,21;-49,38;1,81;0,0000;0,0000
21,64;/tracking/trackers/4/rotation;-33,24;-61,48;8,81;0,0000;0,0000
21,64;/tracking/trackers/5/rotation;-29,87;-25,36;13,14;0,0000;0,0000
21,64;/tracking/trackers/2/rotation;-1,23;-66,61;-1,10;0,0000;0,0000
21,64;/tracking/trackers/3/rotation;19,58;-15,88;-13,75;0,0000;0,0000
21,65;/tracking/trackers/6/rotation;18,25;-60,19;-1,06;0,0000;0,0000
21,65;/tracking/trackers/1/rotation;19,44;-49,54;1,78;0,0000;0,0000
21,65;/tracking/trackers/4/rotation;-34,03;-61,76;9,20;0,0000;0,0000
21,65;/tracking/trackers/5/rotation;-30,08;-25,07;13,20;0,0000;0,0000
21,65;/tracking/trackers/2/rotation;-1,20;-66,64;-1,09;0,0000;0,0000
21,65;/tracking/trackers/3/rotation;18,66;-15,52;-13,15;0,0000;0,0000
21,67;/tracking/trackers/6/rotation;18,65;-60,25;-1,25;0,0000;0,0000
21,67;/tracking/trackers/1/rotation;19,61;-49,75;1,72;0,0000;0,0000
21,67;/tracking/trackers/4/rotation;-34,88;-62,09;9,58;0,0000;0,0000
21,67;/tracking/trackers/5/rotation;-30,30;-24,96;13,23;0,0000;0,0000
21,67;/tracking/trackers/2/rotation;-1,17;-66,67;-1,09;0,0000;0,0000
21,67;/tracking/trackers/3/rotation;17,45;-15,28;-12,33;0,0000;0,0000
21,69;/tracking/trackers/6/rotation;19,03;-60,41;-1,49;0,0000;0,0000
21,69;/tracking/trackers/1/rotation;19,71;-50,14;1,58;0,0000;0,0000
