Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
4,52;/tracking/trackers/6/rotation;0,70;-97,63;-1,41;0,0000;0,0000
4,52;/tracking/trackers/1/rotation;1,97;-92,75;-2,02;0,0000;0,0000
4,52;/tracking/trackers/4/rotation;-23,75;-86,59;3,57;0,0000;0,0000
4,52;/tracking/trackers/5/rotation;18,91;-90,24;-3,40;0,0000;0,0000
4,52;/tracking/trackers/2/rotation;-11,69;-82,75;15,05;0,0000;0,0000
4,52;/tracking/trackers/3/rotation;-0,30;-89,28;-2,06;0,0000;0,0000
4,53;/tracking/trackers/6/rotation;1,00;-98,38;-0,89;0,0000;0,0000
4,53;/tracking/trackers/1/rotation;1,94;-92,52;-1,96;0,0000;0,0000
4,53;/tracking/trackers/4/rotation;-24,01;-87,13;4,07;0,0000;0,0000
4,53;/tracking/trackers/5/rotation;19,24;-89,87;-2,90;0,0000;0,0000
4,53;/tracking/trackers/2/rotation;-9,82;-82,36;14,24;0,0000;0,0000
4,53;/tracking/trackers/3/rotation;-0,18;-89,21;-2,79;0,0000;0,0000
4,55;/tracking/trackers/6/rotation;1,24;-98,96;-0,49;0,0000;0,0000
4,55;/tracking/trackers/1/rotation;1,90;-92,26;-1,93;0,0000;0,0000
4,55;/tracking/trackers/4/rotation;-23,81;-87,21;4,53;0,0000;0,0000
4,55;/tracking/trackers/5/rotation;19,48;-89,49;-2,39;0,0000;0,0000
4,55;/tracking/trackers/2/rotation;-7,63;-81,21;12,20;0,0000;0,0000
4,55;/tracking/trackers/3/rotation;-0,07;-89,17;-3,56;0,0000;0,0000
4,56;/tracking/trackers/6/rotation;1,37;-99,34;-0,13;0,0000;0,0000
4,56;/tracking/trackers/1/rotation;1,87;-91,92;-1,95;0,0000;0,0000
4,56;/tracking/trackers/4/rotation;-23,42;-87,30;4,94;0,0000;0,0000
4,56;/tracking/trackers/5/rotation;19,67;-89,11;-1,81;0,0000;0,0000
4,56;/tracking/trackers/2/rotation;-5,99;-80,39;10,61;0,0000;0,0000
4,56;/tracking/trackers/3/rotation;0,09;-89,16;-4,62;0,0000;0,0000
4,58;/tracking/trackers/6/rotation;1,36;-99,56;0,19;0,0000;0,0000
4,58;/tracking/trackers/1/rotation;1,87;-91,48;-2,00;0,0000;0,0000
4,58;/tracking/trackers/4/rotation;-23,16;-86,10;4,95;0,0000;0,0000
4,58;/tracking/trackers/5/rotation;19,81;-88,78;-1,22;0,0000;0,0000
4,58;/tracking/trackers/2/rotation;-3,80;-79,87;7,01;0,0000;0,0000
4,58;/tracking/trackers/3/rotation;0,25;-89,16;-5,76;0,0000;0,0000
4,59;/tracking/trackers/6/rotation;0,67;-99,31;0,60;0,0000;0,0000
4,59;/tracking/trackers/1/rotation;1,93;-90,96;-2,06;0,0000;0,0000
4,59;/tracking/trackers/4/rotation;-22,72;-84,29;5,02;0,0000;0,0000
4,59;/tracking/trackers/5/rotation;19,57;-88,43;-0,47;0,0000;0,0000
4,59;/tracking/trackers/2/rotation;-2,09;-80,00;3,48;0,0000;0,0000
4,59;/tracking/trackers/3/rotation;0,50;-89,20;-7,27;0,0000;0,0000
4,61;/tracking/trackers/6/rotation;-0,08;-99,06;0,91;0,0000;0,0000
4,61;/tracking/trackers/1/rotation;1,94;-90,38;-2,13;0,0000;0,0000
4,61;/tracking/trackers/4/rotation;-21,99;-82,65;5,10;0,0000;0,0000
4,61;/tracking/trackers/5/rotation;19,07;-88,13;0,33;0,0000;0,0000
4,61;/tracking/trackers/2/rotation;-1,38;-80,21;1,86;0,0000;0,0000
4,61;/tracking/trackers/3/rotation;0,98;-89,26;-10,23;0,0000;0,0000
4,62;/tracking/trackers/6/rotation;-0,65;-98,84;1,15;0,0000;0,0000
4,62;/tracking/trackers/1/rotation;1,95;-89,91;-2,19;0,0000;0,0000
4,62;/tracking/trackers/4/rotation;-21,16;-81,31;5,31;0,0000;0,0000
4,62;/tracking/trackers/5/rotation;18,22;-87,91;1,08;0,0000;0,0000
4,62;/tracking/trackers/2/rotation;-0,96;-80,33;0,81;0,0000;0,0000
4,62;/tracking/trackers/3/rotation;1,63;-89,37;-13,44;0,0000;0,0000
4,64;/tracking/trackers/6/rotation;-1,01;-98,63;1,30;0,0000;0,0000
4,64;/tracking/trackers/1/rotation;1,95;-89,54;-2,23;0,0000;0,0000
4,64;/tracking/trackers/4/rotation;-20,24;-80,36;5,60;0,0000;0,0000
4,64;/tracking/trackers/5/rotation;16,59;-87,82;1,72;0,0000;0,0000
4,64;/tracking/trackers/2/rotation;-0,70;-80,34;0,22;0,0000;0,0000
4,64;/tracking/trackers/3/rotation;2,14;-89,48;-15,85;0,0000;0,0000
4,65;/tracking/trackers/6/rotation;-1,17;-98,42;1,38;0,0000;0,0000
4,65;/tracking/trackers/1/rotation;1,57;-89,25;-2,46;0,0000;0,0000
4,65;/tracking/trackers/4/rotation;-19,16;-79,93;6,00;0,0000;0,0000
4,65;/tracking/trackers/5/rotation;14,77;-87,79;2,40;0,0000;0,0000
4,65;/tracking/trackers/2/rotation;-0,56;-80,32;0,02;0,0000;0,0000
4,65;/tracking/trackers/3/rotation;3,20;-89,70;-19,29;0,0000;0,0000
4,67;/tracking/trackers/6/rotation;-1,30;-98,25;1,44;0,0000;0,0000
4,67;/tracking/trackers/1/rotation;1,10;-89,01;-2,68;0,0000;0,0000
4,67;/tracking/trackers/4/rotation;-18,10;-79,74;6,38;0,0000;0,0000
4,67;/tracking/trackers/5/rotation;13,31;-87,76;3,14;0,0000;0,0000
4,67;/tracking/trackers/2/rotation;-0,47;-80,32;-0,04;0,0000;0,0000
4,67;/tracking/trackers/3/rotation;4,85;-90,11;-23,61;0,0000;0,0000
4,68;/tracking/trackers/6/rotation;-1,27;-98,03;1,45;0,0000;0,0000
4,68;/tracking/trackers/1/rotation;0,51;-88,63;-2,83;0,0000;0,0000
4,68;/tracking/trackers/4/rotation;-17,15;-79,81;6,73;0,0000;0,0000
4,68;/tracking/trackers/5/rotation;11,45;-87,81;3,76;0,0000;0,0000
4,68;/tracking/trackers/2/rotation;-0,41;-80,36;0,01;0,0000;0,0000
4,68;/tracking/trackers/3/rotation;6,09;-90,49;-26,69;0,0000;0,0000
4,70;/tracking/trackers/6/rotation;-1,00;-97,63;1,39;0,0000;0,0000
4,70;/tracking/trackers/1/rotation;0,04;-88,03;-2,81;0,0000;0,0000
4,70;/tracking/trackers/4/rotation;-16,12;-80,01;7,07;0,0000;0,0000
4,70;/tracking/trackers/5/rotation;10,01;-87,79;4,42;0,0000;0,0000
4,70;/tracking/trackers/2/rotation;-0,35;-80,40;0,04;0,0000;0,0000
4,70;/tracking/trackers/3/rotation;8,73;-91,32;-31,80;0,0000;0,0000
4,72;/tracking/trackers/6/rotation;-0,78;-97,31;1,34;0,0000;0,0000
4,72;/tracking/trackers/1/rotation;-0,34;-87,54;-2,81;0,0000;0,0000
4,72;/tracking/trackers/4/rotation;-15,28;-80,16;7,33;0,0000;0,0000
4,72;/tracking/trackers/5/rotation;8,96;-87,76;4,94;0,0000;0,0000
4,72;/tracking/trackers/2/rotation;-0,32;-80,42;0,07;0,0000;0,0000
4,72;/tracking/trackers/3/rotation;10,78;-92,17;-35,95;0,0000;0,0000
4,73;/tracking/trackers/6/rotation;-0,61;-97,06;1,30;0,0000;0,0000
4,73;/tracking/trackers/1/rotation;-0,32;-86,83;-2,66;0,0000;0,0000
4,73;/tracking/trackers/4/rotation;-14,64;-80,30;7,56;0,0000;0,0000
4,73;/tracking/trackers/5/rotation;7,97;-87,70;5,35;0,0000;0,0000
4,73;/tracking/trackers/2/rotation;-0,29;-80,47;0,07;0,0000;0,0000
4,73;/tracking/trackers/3/rotation;12,33;-92,93;-39,22;0,0000;0,0000
4,74;/tracking/trackers/6/rotation;-0,46;-96,85;1,27;0,0000;0,0000
4,74;/tracking/trackers/1/rotation;-0,20;-86,18;-2,51;0,0000;0,0000
4,74;/tracking/trackers/4/rotation;-14,08;-80,42;7,76;0,0000;0,0000
4,74;/tracking/trackers/5/rotation;7,13;-87,68;5,66;0,0000;0,0000
4,74;/tracking/trackers/2/rotation;-0,27;-80,50;0,08;0,0000;0,0000
4,74;/tracking/trackers/3/rotation;13,99;-93,79;-42,61;0,0000;0,0000
4,76;/tracking/trackers/6/rotation;-0,26;-96,55;1,23;0,0000;0,0000
4,76;/tracking/trackers/1/rotation;-0,04;-85,67;-2,40;0,0000;0,0000
4,76;/tracking/trackers/4/rotation;-13,65;-80,51;7,91;0,0000;0,0000
4,76;/tracking/trackers/5/rotation;6,28;-87,85;5,56;0,0000;0,0000
4,76;/tracking/trackers/2/rotation;-0,25;-80,53;0,09;0,0000;0,0000
4,76;/tracking/trackers/3/rotation;16,69;-94,93;-47,02;0,0000;0,0000
4,78;/tracking/trackers/6/rotation;-0,01;-96,16;1,17;0,0000;0,0000
4,78;/tracking/trackers/1/rotation;0,10;-85,24;-2,30;0,0000;0,0000
4,78;/tracking/trackers/4/rotation;-13,28;-80,58;8,03;0,0000;0,0000
4,78;/tracking/trackers/5/rotation;5,57;-87,98;5,48;0,0000;0,0000
4,78;/tracking/trackers/2/rotation;-0,24;-80,55;0,09;0,0000;0,0000
4,78;/tracking/trackers/3/rotation;18,88;-96,07;-50,82;0,0000;0,0000
4,79;/tracking/trackers/6/rotation;0,17;-95,86;1,13;0,0000;0,0000
4,79;/tracking/trackers/1/rotation;0,20;-84,92;-2,22;0,0000;0,0000
4,79;/tracking/trackers/4/rotation;-13,00;-80,66;8,14;0,0000;0,0000
4,79;/tracking/trackers/5/rotation;4,56;-88,57;4,74;0,0000;0,0000
4,79;/tracking/trackers/2/rotation;-0,23;-80,57;0,10;0,0000;0,0000
4,79;/tracking/trackers/3/rotation;20,78;-97,85;-53,64;0,0000;0,0000
4,80;/tracking/trackers/6/rotation;0,32;-95,62;1,09;0,0000;0,0000
4,80;/tracking/trackers/1/rotation;0,33;-84,68;-2,17;0,0000;0,0000
4,80;/tracking/trackers/4/rotation;-12,78;-80,76;8,27;0,0000;0,0000
4,80;/tracking/trackers/5/rotation;2,49;-89,30;3,99;0,0000;0,0000
4,80;/tracking/trackers/2/rotation;-0,23;-80,59;0,10;0,0000;0,0000
4,80;/tracking/trackers/3/rotation;21,43;-99,16;-55,16;0,0000;0,0000
4,82;/tracking/trackers/6/rotation;0,44;-95,43;1,06;0,0000;0,0000
4,82;/tracking/trackers/1/rotation;0,13;-84,70;-2,02;0,0000;0,0000
4,82;/tracking/trackers/4/rotation;-12,60;-80,85;8,40;0,0000;0,0000
4,82;/tracking/trackers/5/rotation;0,78;-89,87;3,11;0,0000;0,0000
4,82;/tracking/trackers/2/rotation;-0,22;-80,62;0,12;0,0000;0,0000
4,82;/tracking/trackers/3/rotation;20,45;-100,03;-55,31;0,0000;0,0000
4,83;/tracking/trackers/6/rotation;0,67;-94,90;1,02;0,0000;0,0000
4,83;/tracking/trackers/1/rotation;-0,02;-84,71;-1,91;0,0000;0,0000
4,83;/tracking/trackers/4/rotation;-12,46;-80,94;8,49;0,0000;0,0000
4,83;/tracking/trackers/5/rotation;-1,22;-90,59;1,99;0,0000;0,0000
4,83;/tracking/trackers/2/rotation;-0,19;-80,67;0,14;0,0000;0,0000
4,83;/tracking/trackers/3/rotation;18,76;-100,54;-54,79;0,0000;0,0000
4,85;/tracking/trackers/6/rotation;0,85;-94,46;0,98;0,0000;0,0000
4,85;/tracking/trackers/1/rotation;-0,14;-84,72;-1,82;0,0000;0,0000
4,85;/tracking/trackers/4/rotation;-12,33;-81,08;8,53;0,0000;0,0000
4,85;/tracking/trackers/5/rotation;-3,77;-91,36;0,88;0,0000;0,0000
4,85;/tracking/trackers/2/rotation;-0,14;-80,73;0,17;0,0000;0,0000
4,85;/tracking/trackers/3/rotation;17,14;-100,96;-54,12;0,0000;0,0000
4,87;/tracking/trackers/6/rotation;1,01;-94,07;0,95;0,0000;0,0000
4,87;/tracking/trackers/1/rotation;-0,25;-84,73;-1,74;0,0000;0,0000
4,87;/tracking/trackers/4/rotation;-12,14;-81,25;8,58;0,0000;0,0000
4,87;/tracking/trackers/5/rotation;-5,99;-92,08;-0,26;0,0000;0,0000
4,87;/tracking/trackers/2/rotation;-0,08;-80,78;0,20;0,0000;0,0000
4,87;/tracking/trackers/3/rotation;15,79;-101,20;-53,29;0,0000;0,0000
4,88;/tracking/trackers/6/rotation;1,13;-93,67;0,93;0,0000;0,0000
4,88;/tracking/trackers/1/rotation;-0,33;-84,74;-1,68;0,0000;0,0000
4,88;/tracking/trackers/4/rotation;-11,50;-81,37;8,60;0,0000;0,0000
4,88;/tracking/trackers/5/rotation;-7,81;-92,58;-1,15;0,0000;0,0000
4,88;/tracking/trackers/2/rotation;-0,04;-80,82;0,21;0,0000;0,0000
4,88;/tracking/trackers/3/rotation;14,59;-101,11;-51,84;0,0000;0,0000
4,90;/tracking/trackers/6/rotation;1,23;-93,35;0,90;0,0000;0,0000
4,90;/tracking/trackers/1/rotation;-0,40;-84,75;-1,63;0,0000;0,0000
4,90;/tracking/trackers/4/rotation;-9,07;-81,06;8,61;0,0000;0,0000
4,90;/tracking/trackers/5/rotation;-9,73;-92,81;-1,71;0,0000;0,0000
4,90;/tracking/trackers/2/rotation;0,00;-80,85;0,20;0,0000;0,0000
4,90;/tracking/trackers/3/rotation;13,56;-100,70;-49,69;0,0000;0,0000
4,92;/tracking/trackers/6/rotation;1,27;-92,97;0,88;0,0000;0,0000
4,92;/tracking/trackers/1/rotation;-0,58;-84,81;-1,38;0,0000;0,0000
4,92;/tracking/trackers/4/rotation;-6,82;-80,82;8,60;0,0000;0,0000
4,92;/tracking/trackers/5/rotation;-11,59;-92,90;-2,04;0,0000;0,0000
4,92;/tracking/trackers/2/rotation;0,02;-80,88;0,19;0,0000;0,0000
4,92;/tracking/trackers/3/rotation;12,57;-100,17;-47,22;0,0000;0,0000
4,93;/tracking/trackers/6/rotation;1,30;-92,68;0,86;0,0000;0,0000
4,93;/tracking/trackers/1/rotation;-0,72;-84,86;-1,19;0,0000;0,0000
4,93;/tracking/trackers/4/rotation;-4,91;-80,61;8,61;0,0000;0,0000
4,93;/tracking/trackers/5/rotation;-12,97;-92,83;-2,18;0,0000;0,0000
4,93;/tracking/trackers/2/rotation;0,04;-80,90;0,19;0,0000;0,0000
4,93;/tracking/trackers/3/rotation;11,49;-99,38;-44,00;0,0000;0,0000
4,94;/tracking/trackers/6/rotation;1,30;-92,35;0,84;0,0000;0,0000
4,94;/tracking/trackers/1/rotation;-0,84;-84,90;-1,03;0,0000;0,0000
4,94;/tracking/trackers/4/rotation;-3,33;-80,48;8,61;0,0000;0,0000
4,94;/tracking/trackers/5/rotation;-14,63;-92,65;-2,19;0,0000;0,0000
4,94;/tracking/trackers/2/rotation;0,05;-80,93;0,19;0,0000;0,0000
4,94;/tracking/trackers/3/rotation;10,32;-98,50;-40,34;0,0000;0,0000
4,96;/tracking/trackers/6/rotation;1,60;-90,98;0,69;0,0000;0,0000
4,96;/tracking/trackers/1/rotation;-0,93;-84,93;-0,91;0,0000;0,0000
4,96;/tracking/trackers/4/rotation;-2,80;-80,55;8,57;0,0000;0,0000
4,96;/tracking/trackers/5/rotation;-16,22;-92,33;-2,06;0,0000;0,0000
4,96;/tracking/trackers/2/rotation;0,06;-80,96;0,19;0,0000;0,0000
4,96;/tracking/trackers/3/rotation;9,03;-97,53;-36,27;0,0000;0,0000
4,98;/tracking/trackers/6/rotation;1,83;-89,94;0,58;0,0000;0,0000
4,98;/tracking/trackers/1/rotation;-0,98;-84,95;-0,76;0,0000;0,0000
4,98;/tracking/trackers/4/rotation;-2,14;-80,59;8,54;0,0000;0,0000
4,98;/tracking/trackers/5/rotation;-17,83;-92,05;-2,00;0,0000;0,0000
4,98;/tracking/trackers/2/rotation;0,06;-80,98;0,19;0,0000;0,0000
4,98;/tracking/trackers/3/rotation;8,01;-96,87;-33,20;0,0000;0,0000
4,99;/tracking/trackers/6/rotation;2,01;-89,11;0,50;0,0000;0,0000
4,99;/tracking/trackers/1/rotation;-1,03;-84,97;-0,64;0,0000;0,0000
4,99;/tracking/trackers/4/rotation;-1,61;-80,63;8,51;0,0000;0,0000
4,99;/tracking/trackers/5/rotation;-19,10;-91,78;-1,91;0,0000;0,0000
4,99;/tracking/trackers/2/rotation;0,06;-81,00;0,19;0,0000;0,0000
4,99;/tracking/trackers/3/rotation;6,99;-96,26;-30,21;0,0000;0,0000
5,00;/tracking/trackers/6/rotation;2,17;-88,44;0,43;0,0000;0,0000
5,00;/tracking/trackers/1/rotation;-1,07;-84,99;-0,55;0,0000;0,0000
5,00;/tracking/trackers/4/rotation;-1,04;-80,68;8,46;0,0000;0,0000
5,00;/tracking/trackers/5/rotation;-20,23;-91,51;-1,83;0,0000;0,0000
5,00;/tracking/trackers/2/rotation;0,07;-81,02;0,19;0,0000;0,0000
5,00;/tracking/trackers/3/rotation;5,66;-95,64;-26,47;0,0000;0,0000
5,02;/tracking/trackers/6/rotation;2,29;-87,88;0,38;0,0000;0,0000
5,02;/tracking/trackers/1/rotation;-1,05;-85,02;-0,46;0,0000;0,0000
5,02;/tracking/trackers/4/rotation;0,02;-80,65;8,43;0,0000;0,0000
5,02;/tracking/trackers/5/rotation;-21,18;-91,35;-1,85;0,0000;0,0000
5,02;/tracking/trackers/2/rotation;0,07;-81,04;0,19;0,0000;0,0000
5,02;/tracking/trackers/3/rotation;3,82;-95,03;-20,83;0,0000;0,0000
5,03;/tracking/trackers/6/rotation;2,39;-87,43;0,34;0,0000;0,0000
5,03;/tracking/trackers/1/rotation;-1,04;-85,17;-0,19;0,0000;0,0000
5,03;/tracking/trackers/4/rotation;1,07;-80,61;8,40;0,0000;0,0000
5,03;/tracking/trackers/5/rotation;-21,97;-91,28;-1,94;0,0000;0,0000
5,03;/tracking/trackers/2/rotation;0,07;-81,05;0,19;0,0000;0,0000
5,03;/tracking/trackers/3/rotation;2,10;-94,76;-15,34;0,0000;0,0000
5,05;/tracking/trackers/6/rotation;2,48;-87,06;0,30;0,0000;0,0000
5,05;/tracking/trackers/1/rotation;-0,98;-85,33;0,04;0,0000;0,0000
5,05;/tracking/trackers/4/rotation;3,27;-80,30;8,47;0,0000;0,0000
5,05;/tracking/trackers/5/rotation;-22,52;-91,29;-2,02;0,0000;0,0000
5,05;/tracking/trackers/2/rotation;0,08;-81,07;0,21;0,0000;0,0000
5,05;/tracking/trackers/3/rotation;0,92;-94,73;-11,18;0,0000;0,0000
5,07;/tracking/trackers/6/rotation;2,54;-86,78;0,28;0,0000;0,0000
5,07;/tracking/trackers/1/rotation;-0,94;-85,44;0,21;0,0000;0,0000
5,07;/tracking/trackers/4/rotation;4,96;-80,08;8,51;0,0000;0,0000
5,07;/tracking/trackers/5/rotation;-22,90;-91,45;-2,20;0,0000;0,0000
5,07;/tracking/trackers/2/rotation;0,10;-81,09;0,24;0,0000;0,0000
5,07;/tracking/trackers/3/rotation;-0,13;-95,03;-7,40;0,0000;0,0000
5,08;/tracking/trackers/6/rotation;2,59;-86,55;0,26;0,0000;0,0000
5,08;/tracking/trackers/1/rotation;-0,90;-85,54;0,35;0,0000;0,0000
5,08;/tracking/trackers/4/rotation;6,35;-79,92;8,54;0,0000;0,0000
5,08;/tracking/trackers/5/rotation;-23,16;-91,68;-2,40;0,0000;0,0000
5,08;/tracking/trackers/2/rotation;0,12;-81,10;0,28;0,0000;0,0000
5,08;/tracking/trackers/3/rotation;-0,81;-95,47;-4,57;0,0000;0,0000
5,09;/tracking/trackers/6/rotation;2,64;-86,36;0,24;0,0000;0,0000
5,09;/tracking/trackers/1/rotation;-0,83;-85,64;0,47;0,0000;0,0000
5,09;/tracking/trackers/4/rotation;8,57;-79,59;8,62;0,0000;0,0000
5,09;/tracking/trackers/5/rotation;-23,30;-92,00;-2,71;0,0000;0,0000
5,09;/tracking/trackers/2/rotation;0,19;-81,12;0,39;0,0000;0,0000
5,09;/tracking/trackers/3/rotation;-1,47;-96,07;-2,53;0,0000;0,0000
5,11;/tracking/trackers/6/rotation;2,67;-86,21;0,23;0,0000;0,0000
5,11;/tracking/trackers/1/rotation;-0,77;-85,72;0,57;0,0000;0,0000
5,11;/tracking/trackers/4/rotation;10,48;-79,32;8,69;0,0000;0,0000
5,11;/tracking/trackers/5/rotation;-23,28;-92,19;-2,96;0,0000;0,0000
5,11;/tracking/trackers/2/rotation;0,26;-81,13;0,50;0,0000;0,0000
5,11;/tracking/trackers/3/rotation;-2,15;-96,45;-1,34;0,0000;0,0000
5,13;/tracking/trackers/6/rotation;2,70;-86,09;0,22;0,0000;0,0000
5,13;/tracking/trackers/1/rotation;-0,42;-85,79;0,82;0,0000;0,0000
5,13;/tracking/trackers/4/rotation;12,05;-79,14;8,73;0,0000;0,0000
5,13;/tracking/trackers/5/rotation;-23,26;-92,24;-3,18;0,0000;0,0000
5,13;/tracking/trackers/2/rotation;0,35;-81,15;0,60;0,0000;0,0000
5,13;/tracking/trackers/3/rotation;-2,97;-96,61;-0,28;0,0000;0,0000
5,14;/tracking/trackers/6/rotation;2,72;-86,00;0,21;0,0000;0,0000
5,14;/tracking/trackers/1/rotation;-0,15;-85,84;1,02;0,0000;0,0000
5,14;/tracking/trackers/4/rotation;13,36;-78,98;8,77;0,0000;0,0000
5,14;/tracking/trackers/5/rotation;-23,20;-92,29;-3,36;0,0000;0,0000
5,14;/tracking/trackers/2/rotation;0,44;-81,17;0,69;0,0000;0,0000
5,14;/tracking/trackers/3/rotation;-3,83;-96,73;0,70;0,0000;0,0000
5,16;/tracking/trackers/6/rotation;2,74;-85,92;0,20;0,0000;0,0000
5,16;/tracking/trackers/1/rotation;0,07;-85,89;1,18;0,0000;0,0000
5,16;/tracking/trackers/4/rotation;14,42;-78,85;8,81;0,0000;0,0000
5,16;/tracking/trackers/5/rotation;-23,16;-92,33;-3,49;0,0000;0,0000
5,16;/tracking/trackers/2/rotation;0,52;-81,19;0,78;0,0000;0,0000
5,16;/tracking/trackers/3/rotation;-4,96;-96,86;1,76;0,0000;0,0000
5,17;/tracking/trackers/6/rotation;2,75;-85,86;0,20;0,0000;0,0000
5,17;/tracking/trackers/1/rotation;0,25;-85,92;1,31;0,0000;0,0000
5,17;/tracking/trackers/4/rotation;15,21;-78,77;8,83;0,0000;0,0000
5,17;/tracking/trackers/5/rotation;-23,16;-91,92;-3,68;0,0000;0,0000
5,17;/tracking/trackers/2/rotation;0,59;-81,20;0,84;0,0000;0,0000
5,17;/tracking/trackers/3/rotation;-6,52;-96,61;3,22;0,0000;0,0000
5,18;/tracking/trackers/6/rotation;2,76;-85,81;0,19;0,0000;0,0000
5,18;/tracking/trackers/1/rotation;0,39;-85,95;1,41;0,0000;0,0000
5,18;/tracking/trackers/4/rotation;15,98;-78,71;8,84;0,0000;0,0000
5,18;/tracking/trackers/5/rotation;-23,41;-91,59;-3,83;0,0000;0,0000
5,18;/tracking/trackers/2/rotation;0,65;-81,21;0,90;0,0000;0,0000
5,18;/tracking/trackers/3/rotation;-8,02;-96,48;4,72;0,0000;0,0000
5,20;/tracking/trackers/6/rotation;3,26;-84,32;-0,14;0,0000;0,0000
5,20;/tracking/trackers/1/rotation;0,50;-85,97;1,49;0,0000;0,0000
5,20;/tracking/trackers/4/rotation;16,75;-78,72;8,82;0,0000;0,0000
5,20;/tracking/trackers/5/rotation;-23,57;-90,67;-4,12;0,0000;0,0000
5,20;/tracking/trackers/2/rotation;0,72;-81,21;0,96;0,0000;0,0000
5,20;/tracking/trackers/3/rotation;-9,65;-95,89;6,38;0,0000;0,0000
5,22;/tracking/trackers/6/rotation;3,62;-82,30;-0,64;0,0000;0,0000
5,22;/tracking/trackers/1/rotation;0,77;-85,87;1,40;0,0000;0,0000
5,22;/tracking/trackers/4/rotation;17,45;-78,92;8,67;0,0000;0,0000
5,22;/tracking/trackers/5/rotation;-23,71;-89,89;-4,38;0,0000;0,0000
5,22;/tracking/trackers/2/rotation;0,87;-81,27;1,02;0,0000;0,0000
5,22;/tracking/trackers/3/rotation;-11,04;-95,45;7,88;0,0000;0,0000
5,23;/tracking/trackers/6/rotation;3,91;-80,77;-1,01;0,0000;0,0000
5,23;/tracking/trackers/1/rotation;0,98;-85,80;1,33;0,0000;0,0000
5,23;/tracking/trackers/4/rotation;17,99;-79,14;8,52;0,0000;0,0000
5,23;/tracking/trackers/5/rotation;-23,78;-88,86;-4,70;0,0000;0,0000
5,23;/tracking/trackers/2/rotation;1,03;-81,33;1,06;0,0000;0,0000
5,23;/tracking/trackers/3/rotation;-12,13;-94,25;9,20;0,0000;0,0000
5,25;/tracking/trackers/6/rotation;4,14;-79,55;-1,29;0,0000;0,0000
5,25;/tracking/trackers/1/rotation;1,14;-85,75;1,28;0,0000;0,0000
5,25;/tracking/trackers/4/rotation;18,43;-79,40;8,34;0,0000;0,0000
5,25;/tracking/trackers/5/rotation;-23,84;-88,18;-5,01;0,0000;0,0000
5,25;/tracking/trackers/2/rotation;1,22;-81,39;1,10;0,0000;0,0000
5,25;/tracking/trackers/3/rotation;-12,54;-93,15;9,53;0,0000;0,0000
5,26;/tracking/trackers/6/rotation;4,34;-78,54;-1,53;0,0000;0,0000
5,26;/tracking/trackers/1/rotation;1,28;-85,70;1,24;0,0000;0,0000
5,26;/tracking/trackers/4/rotation;18,81;-79,74;8,08;0,0000;0,0000
5,26;/tracking/trackers/5/rotation;-23,97;-88,71;-4,97;0,0000;0,0000
5,26;/tracking/trackers/2/rotation;1,59;-81,49;1,15;0,0000;0,0000
5,26;/tracking/trackers/3/rotation;-10,85;-93,24;7,64;0,0000;0,0000
5,28;/tracking/trackers/6/rotation;4,14;-78,88;-1,60;0,0000;0,0000
5,28;/tracking/trackers/1/rotation;1,39;-85,66;1,20;0,0000;0,0000
5,28;/tracking/trackers/4/rotation;19,16;-80,18;7,73;0,0000;0,0000
5,28;/tracking/trackers/5/rotation;-24,09;-89,41;-4,87;0,0000;0,0000
5,28;/tracking/trackers/2/rotation;2,27;-81,60;1,25;0,0000;0,0000
5,28;/tracking/trackers/3/rotation;-9,10;-93,41;5,70;0,0000;0,0000
5,29;/tracking/trackers/6/rotation;3,98;-79,14;-1,66;0,0000;0,0000
5,29;/tracking/trackers/1/rotation;1,52;-85,57;1,09;0,0000;0,0000
5,29;/tracking/trackers/4/rotation;19,41;-80,55;7,41;0,0000;0,0000
5,29;/tracking/trackers/5/rotation;-24,22;-90,49;-4,69;0,0000;0,0000
5,29;/tracking/trackers/2/rotation;2,80;-81,68;1,33;0,0000;0,0000
5,29;/tracking/trackers/3/rotation;-6,85;-93,13;3,15;0,0000;0,0000
5,31;/tracking/trackers/6/rotation;3,71;-80,20;-1,69;0,0000;0,0000
5,31;/tracking/trackers/1/rotation;1,66;-85,51;1,00;0,0000;0,0000
5,31;/tracking/trackers/4/rotation;19,58;-80,87;7,13;0,0000;0,0000
5,31;/tracking/trackers/5/rotation;-24,33;-91,32;-4,71;0,0000;0,0000
5,31;/tracking/trackers/2/rotation;3,22;-81,76;1,39;0,0000;0,0000
5,31;/tracking/trackers/3/rotation;-4,80;-92,87;1,38;0,0000;0,0000
5,32;/tracking/trackers/6/rotation;2,92;-81,28;-1,82;0,0000;0,0000
5,32;/tracking/trackers/1/rotation;1,84;-87,05;0,99;0,0000;0,0000
5,32;/tracking/trackers/4/rotation;19,61;-81,15;6,86;0,0000;0,0000
5,32;/tracking/trackers/5/rotation;-24,39;-91,55;-4,93;0,0000;0,0000
5,32;/tracking/trackers/2/rotation;3,64;-81,82;1,44;0,0000;0,0000
5,32;/tracking/trackers/3/rotation;-3,26;-92,62;0,47;0,0000;0,0000
5,34;/tracking/trackers/6/rotation;2,32;-82,09;-1,90;0,0000;0,0000
